"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term3","Term30","Term31","Term32","Term33","Term34","Term35","Term36","Term37","Term38","Term39","Term4","Term40","Term41","Term42","Term43","Term44","Term45","Term46","Term47","Term48","Term49","Term5","Term50","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"458","权志龙全球粉丝会",":","#","萌",,,,,,,,,,,"！",,,,,,,,,,,"！",,,,,,,,,,,"！",,,,,,,,,,,"权志龙",,,,,,,,,,,"稍微",,,,,,,,,,,"一个",,,,,,,,,,,"小动作",,,,,,,,,,,"宝宝",,,,,,,,,,,"就",,,,,,,,,,,"权志龙","把持",,,,,,,,,,,"不住",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"Gvdkfnes",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,"#","​","​","​",,,,,,,," ",,,,,,,,,,,"游戏",,,,,,,,,,,"部分",,,,,,,,,,,"剪辑",,,,,,,,,,,"，",,,,,,,,,,,"特别",,,,,,,,,,
"459","意濛濛",":","#","?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"（",,,,,,,,,,,"翻",,,,,,,,,,,"：",,,,,,,,,,,"权志龙","感谢",,,,,,,,,,,"大家",,,,,,,,,,,"的",,,,,,,,,,,"到来",,,,,,,,,,,"）",,,,,,,,,,,"bigbang",,,,,,,,,,,"资源",,,,,,,,,,,"社的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,"#"," ","​",,,,,,,,,"GDins",,,,,,,,,,,"更新",,,,,,,,,,,"：",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,,"?",,,,,,,,,,
"460","GD-sisi","#","权志龙","哈哈哈",,,,,,,,,,,"~",,,,,,,,,,,"眼神",,,,,,,,,,,"都",,,,,,,,,,,"好",,,,,,,,,,,"温柔",,,,,,,,,,,"！",,,,,,,,,,,"[",,,,,,,,,,,"太",,,,,,,,,,,"开心",,,,,,,,,,,"#","]",,,,,,,,,,,"(",,,,,,,,,,,"cr",,,,,,,,,,,".",,,,,,,,,,,"Mobbuyt",,,,,,,,,,," ",,,,,,,,,,,"Mobb",,,,,,,,,,,")",,,,,,,,,,," ",,,,,,,,,,,"韩游网",,,,," ","的","秒拍","视频"," ","​",,,,,,"化身",,,,,,,,,,,"孩子",,,,,,,,,,,"控",,,,,,,,,,,"的",,,,,,,,,,,"龙哥",,,,,,,,,,,"，",,,,,,,,,,
"461","Dragon宝88818",":","@","明星",,,,,,,,,,,"ALL",,,,,,,,,,,"榜",,,,,,,,,,,"#",,,,,,,,,,,"上",,,,,,,,,,,"为",,,,,,,,,,,"你",,,,,,,,,,,"加油",,,,,,,,,,,"啦",,,,,,,,,,,"，",,,,,,,,,,,"GDRAGON","你",,,,,,,,,,,"是",,,,,,,,,,,"我",,,,,,,,,,,"今生",,,,,,,,,,,"唯一",,,,,,,,,,,"的",,,,,,,,,,,"执著",,,,,,,,,,,"哦",,,,,,,,,,,"。",,,,,,,,,,,"#",,,,,"_","权志龙","#"," ","棒棒","哒","！","@","超级","应援"," ","OFFICIAL","明星","ALL","榜"," ","​",,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"我",,,,,,,,,,,"在",,,,,,,,,,,"#",,,,,,,,,,
"462","llyyshow",":","我","回答",,,,,,,,,,,"，",,,,,,,,,,,"问题",,,,,,,,,,,"价值",,,,,,,,,,," ",,,,,,,,,,,"133.00",,,,,,,,,,," ",,,,,,,,,,,"元",,,,,,,,,,,"，",,,,,,,,,,,"快",,,,,,,,,,,"免费","来",,,,,,,,,,,"一起",,,,,,,,,,,"免费",,,,,,,,,,,"围观",,,,,,,,,,,"~",,,,,,,,,,," ",,,,,,,,,,,"<",,,,,,,,,,,"br",,,,,,,,,,," ",,,,,,,,,,,"/",,,,,"围观",">","微博","问答",":","权志龙","对","郑秀晶","和","崔雪莉","有","了","过","好感","吗","，","当时","在","水晶","的","ins","的"," ","点赞","是","怎么回事","？"," ","kiko","对于","新","歌","无题","@"," ","为什么","会怒","了","，","小松","听","了","新歌","无题","林瑠梨","又","是","什么","反应","？","谢谢","。"," ","​",," ",,,,,,,,,,,"的",,,,,,,,,,
"463","权助我中CHE",":","#","自",,,,,,,,,,,"拍",,,,,,,,,,,"吧",,,,,,,,,,,"[",,,,,,,,,,,"泪",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"别忘了",,,,,,,,,,,"我们",,,,,,,,,,,"好",,,,,,,,,,,"权志龙","呢",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"壁纸",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"来",,,,,,,,,,,"微博",,,,,,,,,,,"龙发",,,,,,,,,,,"个",,,,,,,,,,
"464","QZL一别经年",":","#","再",,,,,,,,,,,"想",,,,,,,,,,,"你",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,,"权志龙"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"真的",,,,,,,,,,,"睡",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,,,,,,,"明天",,,,,,,,,,
"465","权助我中CHE",":","#","爱",,,,,,,,,,,"你",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,"权志龙",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"壁纸",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"想",,,,,,,,,,,"你",,,,,,,,,,,"了",,,,,,,,,,,"[",,,,,,,,,,
"466","GDRAGON_OFFICIALV_",":","#","有",,,,,,,,,,,"魅力",,,,,,,,,,,"，",,,,,,,,,,,"小奶音",,,,,,,,,,,"嗷嗷叫",,,,,,,,,,,"也",,,,,,,,,,,"是",,,,,,,,,,,"可爱",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"权志龙","视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"这个",,,,,,,,,,,"男人",,,,,,,,,,,"跳舞",,,,,,,,,,,"怎么",,,,,,,,,,,"如此",,,,,,,,,,
"467","千年老妖Guyera",":","#","舞台",,,,,,,,,,,"上",,,,,,,,,,,"的",,,,,,,,,,,"王者",,,,,,,,,,,"，",,,,,,,,,,,"就是",,,,,,,,,,,"这么",,,,,,,,,,,"霸气",,,,,,,,,,,"的",,,,,,,,,,,"[",,,,,,,,,,,"权志龙","好",,,,,,,,,,,"爱",,,,,,,,,,,"哦",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"舔",,,,,,,,,,,"屏",,,,,,,,,,,"]",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,"#"," ","​",,,,,,,,,"权志龙",,,,,,,,,,,"又",,,,,,,,,,,"帅",,,,,,,,,,,"我",,,,,,,,,,,"一脸",,,,,,,,,,,"，",,,,,,,,,,
"468","BALAONLYJIYONG","#","权志龙","[",,,,,,,,,,,"求",,,,,,,,,,,"关注",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"求",,,,,,,,,,,"关注",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"#","_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"[",,,,,,,,,,,"c",,,,,,,,,,,"]",,,,,,,,,,,"rkgd818",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,"精致",,,,,,,,,,,"的",,,,,,,,,,,"小脸儿",,,,,,,,,,,"[",,,,,,,,,,,"求",,,,,,,,,,,"关注",,,,,,,,,,,"]",,,,,,,,,,
"469","G_soohyun",":","#"," ",,,,,,,,,,,"我",,,,,,,,,,,"的",,,,,,,,,,,"大",,,,,,,,,,,"宝贝",,,,,,,,,,," ",,,,,,,,,,,"快来",,,,,,,,,,,"我",,,,,,,,,,,"的",,,,,,,,,,,"梦里",,,,,,,,,,,"权志龙","吧",,,,,,,,,,," ",,,,,,,,,,,"晚安",,,,,,,,,,,"[",,,,,,,,,,,"男孩儿",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"女孩儿",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,"#","GDRAGON","_","OFFICIAL"," ","​","​","​",,,," ",,,,,,,,,,,"很",,,,,,,,,,,"想",,,,,,,,,,,"很",,,,,,,,,,,"想",,,,,,,,,,,"你",,,,,,,,,,
"470","Shen_na-known","#","BIGBANG","吉他",,,,,,,,,,,"[",,,,,,,,,,,"吉他",,,,,,,,,,,"]",,,,,,,,,,,"（",,,,,,,,,,,"13",,,,,,,,,,,"个",,,,,,,,,,,"现场",,,,,,,,,,,"）",,,,,,,,,,,"合集",,,,,,,,,,,"##","[",,,,,,,,,,,"剪刀",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"[",,,,,,,,,,,"剪刀",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"小猪",,,,,"权志龙","搞","快","跑","的","秒拍","视频"," ","​",,,"#",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"🎞",,,,,,,,,,," ",,,,,,,,,,,"摔",,,,,,,,,,
"471","G-yolkbreaD",":","#","你",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,,,,,,,"]",,,,,,,,,,,"今天",,,,,,,,,,,"画画",,,,,,,,,,,"听",,,,,,,,,,,"着",,,,,,,,,,,"你",,,,,,,,,,,"的",,,,,,,,,,,"权志龙","歌",,,,,,,,,,,"听到",,,,,,,,,,,"last",,,,,,,,,,," ",,,,,,,,,,,"dance",,,,,,,,,,," ",,,,,,,,,,,"的",,,,,,,,,,,"时候",,,,,,,,,,,"突然",,,,,,,,,,,"脑海中",,,,,"#","全是","你","在","日本","fm"," ","里","唱歌","的","画面"," ","，","每次","听","这","首歌","画面感","都","非常","强","，","千言万语","唱","last"," ","dance"," ","的","时候","不同于","其他","的","化作","歌","，","那时","你","唱","的","很","用力","，","就是","一句","莫名","的","很","喜欢","很","喜欢","[","心","]"," ","我","​",,,,,,,,,,"想",,,,,,,,,,
"472","楊小洋yy-",":","我","没有",,,,,,,,,,,"...",,,,,,,,,,,"我",,,,,,,,,,,":",,,,,,,,,,,"那",,,,,,,,,,,"你",,,,,,,,,,,"是",,,,,,,,,,,"怎么",,,,,,,,,,,"点燃",,,,,,,,,,,"我",,,,,,,,,,,":","的",,,,,,,,,,,"心",,,,,,,,,,,"的",,,,,,,,,,,"!",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,,,,,,,"]",,,,,,,,,,,"啊",,,,,,,,,,,"哈哈哈",,,,,,,,,,,"哈哈哈",,,,,"你","我","的","宝宝","呀","#","权志龙","#","[","心","]","有"," ","​",,,,,,,,,"打火机",,,,,,,,,,,"吗",,,,,,,,,,,"?",,,,,,,,,,,"龙",,,,,,,,,,,":",,,,,,,,,,
"473","818GD撒浪嘿呦",":","#","星",,,,,,,,,,,"饭团",,,,,,,,,,," ",,,,,,,,,,,"给",,,,,,,,,,," ",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,,,,,,,"OFFICIAL",,,,,,,,,,," ",,,,,,,,,,,"权志龙","道",,,,,,,,,,,"了",,,,,,,,,,,"一句",,,,,,,,,,,"晚安",,,,,,,,,,,"，",,,,,,,,,,,"悠悠的",,,,,,,,,,,"祝福",,,,,,,,,,,"，",,,,,,,,,,,"暖暖的",,,,,,,,,,,"问候",,,,,"#","，","愿","你","拥有","甜甜的","美梦","......"," ","​",," ",,,,,,,,,,," ",,,,,,,,,,,"我",,,,,,,,,,,"在",,,,,,,,,,,"@",,,,,,,,,,,"超级",,,,,,,,,,
"474","GstleRI",":","#","就是",,,,,,,,,,,"仙子",,,,,,,,,,,"本人",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"职业",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"龙",,,,,,,,,,,"吹",,,,,,,,,,,"不",,,,,,,,,,,"收钱",,,,,,,,,,,"那种",,,,,,,,,,,"##",,,,,,,,,,,"权志龙",,,,,,,,,,
"475","Houghty","被","不","""",,,,,,,,,,,"对",,,,,,,,,,,"你",,,,,,,,,,,"造成",,,,,,,,,,,"了",,,,,,,,,,,"困扰",,,,,,,,,,,"我",,,,,,,,,,,"很",,,,,,,,,,,"抱歉",,,,,,,,,,,"""",,,,,,,,,,,"喜欢","。",,,,,,,,,,,"「",,,,,,,,,,,"情感",,,,,,,,,,,"」",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,"人",,,,,,,,,,,"喜欢",,,,,,,,,,,"是",,,,,,,,,,,"什么",,,,,,,,,,,"感觉",,,,,,,,,,,"？",,,,,,,,,,
"476","谢同学啊李同学","我","一定","肚子",,,,,,,,,,,"都",,,,,,,,,,,"疼",,,,,,,,,,,"了",,,,,,,,,,,"哈哈哈哈",,,,,,,,,,,"哈哈哈哈",,,,,,,,,,,"哈哈哈",,,,,,,,,,,"“",,,,,,,,,,,"易",,,,,,,,,,,"烊",,,,,,,,,,,"要","千玺",,,,,,,,,,,"你",,,,,,,,,,,"变",,,,,,,,,,,"了",,,,,,,,,,,"！",,,,,,,,,,,"”",,,,,,,,,,,"“",,,,,,,,,,,"放开",,,,,,,,,,,"我",,,,,,,,,,,"儿子",,,,,"单独","！","”","“","赖冠霖","你","才","16","岁","你","不许","发","脱衣服","！","”","[","允悲","]","[","允悲","]","[","一下","允悲","]","[","允悲","]","[","允悲","]","[","允悲","，","]","[","允悲","]","[","允悲","]","[","允悲","]","笑","[","允悲","]","饭圈","少女","的","秒拍","视频"," ","​","得",,,,,,,,,,,"我",,,,,,,,,,
"477","-KKKareniii",":","2015","[","真的","让","我","听到","了","现场","live"," ","感动"," ","允悲","像是","梦想成真","的","那种","心情","[","心","]","G","-","]","DRAGON"," ","(","权志龙",")","《","Today"," ","(","Live","然后",")","》"," ","http",":","/","/","t",".","cn","听","/","RQ8uPV5"," ","@","QQ","音乐",,,,,"了",,,,,,,,,,,"他",,,,,,,,,,,"很多",,,,,,,,,,,"的",,,,,,,,,,,"歌",,,,,,,,,,,"年"," ",,,,,,,,,,,"最",,,,,,,,,,,"喜欢",,,,,,,,,,,"today",,,,,,,,,,," ",,,,,,,,,,,"心想",,,,,,,,,,,"一定",,,,,,,,,,,"要",,,,,,,,,,,"听",,,,,,,,,,,"一次",,,,,"的","现场"," ","当时","觉得","肯定","没","希望","了"," ","觉得","1","他","可能","不开个","唱","了"," ","谁","曾","想","[","月份","允悲","]","2017","年","…","他","居然","巡回","个","唱","才","[","泪","]","激动","的"," ","追","了","好几场"," ","喜欢","只要","一","听到","today","前奏"," ","我","就","泪崩","[","权志龙","泪","]","[","泪","]","[","泪","]","对","today","的","的","一种","执念","[","泪","]","[","跪","了","]"
"478","啵啵Fallulah",":","#","～",,,,,,,,,,,"大",,,,,,,,,,,"宝贝",,,,,,,,,,,"[",,,,,,,,,,,"心",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"一骑",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"绝尘",,,,,,,,,,,"权志龙",,,,,,,,,,,"##",,,,,,,,,,,"权志龙",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"晚安",,,,,,,,,,
"479","wang徐燕",":","权志龙"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"真的",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"是",,,,,,,,,,,"世界",,,,,,,,,,,"上",,,,,,,,,,,"最鸡儿",,,,,,,,,,,"好看",,,,,,,,,,,"的",,,,,,,,,,,"人",,,,,,,,,,
"480","John4d3",":","「","分裂",,,,,,,,,,,"本身",,,,,,,,,,,"所害",,,,,,,,,,,"，",,,,,,,,,,,"而是",,,,,,,,,,,"因",,,,,,,,,,,"那些",,,,,,,,,,,"利用",,,,,,,,,,,"分裂",,,,,,,,,,,"的",,,,,,,,,,,"分裂","人",,,,,,,,,,,"承受",,,,,,,,,,,"了",,,,,,,,,,,"更",,,,,,,,,,,"大",,,,,,,,,,,"的",,,,,,,,,,,"痛苦",,,,,,,,,,,"」",,,,,,,,,,,"《",,,,,,,,,,,"钢铁",,,,,"国家","雨","》","很","好","，","好","得","连","权志龙","的","的","歌","做","配乐","都","很","契合","主题","。"," ","​","人民",,,,,,,,,,,"，",,,,,,,,,,,"并",,,,,,,,,,,"不受",,,,,,,,,,,"国家",,,,,,,,,,
"481","好不容易遇见爱",":","权志龙","他",,,,,,,,,,,"身上",,,,,,,,,,,"这么",,,,,,,,,,,"多",,,,,,,,,,,"纹身",,,,,,,,,,,"我",,,,,,,,,,,"也",,,,,,,,,,,"不是",,,,,,,,,,,"因为",,,,,,,,,,,"他",,,,,,,,,,,"把","当时",,,,,,,,,,,"是",,,,,,,,,,,"我",,,,,,,,,,,"偶像",,,,,,,,,,,"要",,,,,,,,,,,"纹",,,,,,,,,,,"的",,,,,,,,,,,"啊",,,,,,,,,,,"。",,,,,,,,,,,"只是",,,,,"纹身","觉得","那句话","挺棒","的","才","要","一人","半段","儿","[","改","允悲","]"," ","左胳膊","上","的","是","不","知道","纹","就","啥","又","从","他","身上","乱","找","的"," ","猪八戒","改","一直","认为","我","是","追星","纹","的","。","哎","～","了","～","～","～"," ","​",,,,,,"吧",,,,,,,,,,," ",,,,,,,,,,
"482","人就是这样子",":","#","不止",,,,,,,,,,,"一个",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"想",,,,,,,,,,,"这个",,,,,,,,,,,"孩子",,,,,,,,,,,"了",,,,,,,,,,,"[",,,,,,,,,,,"星光",,,,,,,,,,,"权志龙","]",,,,,,,,,,,"[",,,,,,,,,,,"星光",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"星光",,,,,,,,,,,"]",,,,,,,,,,,"@",,,,,,,,,,,"GDRAGON",,,,,,,,,,,"_",,,,,"##","OFFICIAL"," ","人","就是","这","样子","的","秒拍","视频"," ","权志龙","​",,,,,,,,,,"，",,,,,,,,,,,"爱",,,,,,,,,,,"你",,,,,,,,,,,"的",,,,,,,,,,,"理由",,,,,,,,,,
"483","邓飘飘nie","追星","女孩","因为",,,,,,,,,,,"喜欢",,,,,,,,,,,"你",,,,,,,,,,,"，",,,,,,,,,,,"所以",,,,,,,,,,,"没关系",,,,,,,,,,,"。",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"日常",,,,,,,,,,,"，",,,,,,,,,,,"真是",,,,,,,,,,,"写实",,,,,,,,,,,"又",,,,,,,,,,,"心酸",,,,,,,,,,,"。",,,,,,,,,,
"484","权志龙微博净化小分队",":","#","晚安",,,,,,,,,,,"签到",,,,,,,,,,,"咯",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"权志龙",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"志龙",,,,,,,,,,,"晚安",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,
"485","GDRAGON_OFFICIALV_",":","#","怀里",,,,,,,,,,,"，",,,,,,,,,,,"这",,,,,,,,,,,"精准度",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"权志龙","​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,"VIP",,,,,,,,,,,"直接",,,,,,,,,,,"把",,,,,,,,,,,"熊猫",,,,,,,,,,,"扔进",,,,,,,,,,,"志龙",,,,,,,,,,
"486","1812号微博用户",":","权志龙","吧",,,,,,,,,,,"（",,,,,,,,,,,"谁",,,,,,,,,,,"让",,,,,,,,,,,"你",,,,,,,,,,,"可爱",,,,,,,,,,,"呢",,,,,,,,,,,"！",,,,,,,,,,," ",,,,,,,,,,,"1812",,,,,,,,,,,"真的","号",,,,,,,,,,,"微博",,,,,,,,,,,"用户",,,,,,,,,,,"的",,,,,,,,,,,"秒拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,"可爱",,,,,,,,,,," ",,,,,,,,,,,"你",,,,,,,,,,,"说",,,,,,,,,,,"啥",,,,,,,,,,,"是",,,,,,,,,,,"啥",,,,,,,,,,
"487","TG_CHLOE0418",":","#","看",,,,,,,,,,,"我",,,,,,,,,,,"龙",,,,,,,,,,,"的",,,,,,,,,,,"综艺",,,,,,,,,,,"[",,,,,,,,,,,"淚",,,,,,,,,,,"]",,,,,,,,,,,"只能",,,,,,,,,,,"重温",,,,,,,,,,,"权志龙","之前",,,,,,,,,,,"的",,,,,,,,,,,"，",,,,,,,,,,,"志龙",,,,,,,,,,,"真的",,,,,,,,,,,"特别",,,,,,,,,,,"可爱",,,,,,,,,,,"[",,,,,,,,,,,"愛你",,,,,,,,,,,"]",,,,,"##","最后","那","几秒","的","笑声","[","偷笑","]","[","偷笑","权志龙","]","[","偷笑","]"," ","TG","_","CHLOE0418","的","秒拍","综艺","视频"," ","​",,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"好",,,,,,,,,,,"想",,,,,,,,,,
"488","_AWESOME_LIAR","金丝","眼镜","笑",,,,,,,,,,,"而",,,,,,,,,,,"不语",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"笑",,,,,,,,,,,"而",,,,,,,,,,,"不语",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"杀","​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,"[",,,,,,,,,,,"笑",,,,,,,,,,,"而",,,,,,,,,,,"不语",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,
