"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term294","Term295","Term296","Term297","Term298","Term299","Term3","Term30","Term300","Term301","Term302","Term303","Term304","Term305","Term306","Term307","Term308","Term309","Term31","Term310","Term311","Term312","Term313","Term314","Term315","Term316","Term317","Term318","Term319","Term32","Term320","Term321","Term322","Term323","Term324","Term325","Term326","Term327","Term328","Term329","Term33","Term330","Term331","Term332","Term333","Term334","Term335","Term336","Term337","Term338","Term339","Term34","Term340","Term341","Term342","Term343","Term344","Term345","Term346","Term347","Term348","Term349","Term35","Term350","Term351","Term352","Term353","Term354","Term355","Term356","Term357","Term358","Term359","Term36","Term360","Term361","Term362","Term363","Term364","Term365","Term366","Term367","Term368","Term369","Term37","Term370","Term371","Term372","Term373","Term374","Term375","Term376","Term377","Term378","Term379","Term38","Term380","Term381","Term382","Term383","Term384","Term385","Term386","Term387","Term388","Term389","Term39","Term390","Term391","Term392","Term393","Term394","Term395","Term396","Term397","Term398","Term399","Term4","Term40","Term400","Term401","Term402","Term403","Term404","Term405","Term406","Term407","Term408","Term409","Term41","Term410","Term411","Term412","Term413","Term414","Term415","Term416","Term417","Term418","Term419","Term42","Term420","Term421","Term422","Term423","Term424","Term425","Term426","Term427","Term428","Term429","Term43","Term430","Term431","Term432","Term433","Term434","Term435","Term436","Term437","Term438","Term439","Term44","Term440","Term441","Term442","Term443","Term444","Term445","Term446","Term447","Term448","Term449","Term45","Term450","Term451","Term452","Term453","Term454","Term455","Term456","Term457","Term458","Term459","Term46","Term460","Term461","Term462","Term463","Term464","Term465","Term466","Term467","Term468","Term469","Term47","Term470","Term471","Term472","Term473","Term474","Term475","Term476","Term477","Term478","Term479","Term48","Term480","Term481","Term482","Term483","Term484","Term485","Term486","Term487","Term488","Term489","Term49","Term490","Term491","Term492","Term493","Term494","Term495","Term496","Term497","Term498","Term499","Term5","Term50","Term500","Term501","Term502","Term503","Term504","Term505","Term506","Term507","Term508","Term509","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"798","小超爱飞",":","可怜","影片","z82wK85",,,,,,,,,,"不停",,,,,,,,,,,"地",,,,,,,,,,,"旁敲侧击",,,,,,,,,,,"着",,,,,,,,,,,"人性",,,,,,,,,,,"的",,,,,,,,,,,"弱点",,,,,,,,,,,"！",,,,,,,,,,,"让",,,,,,,,,,,"的","观众",,,,,,,,,,,"亲自",,,,,,,,,,,"感受",,,,,,,,,,,"主人公",,,,,,,,,,,"的",,,,,,,,,,,"顾虑",,,,,,,,,,,"和",,,,,,,,,,,"痛苦",,,,,,,,,,,"、",,,,,,,,,,,"用",,,,,,,,,,,"娃娃","相似性",,,,,,,,,,,"剪辑",,,,,,,,,,,"完成",,,,,,,,,,,"的",,,,,,,,,,,"插叙",,,,,,,,,,,"结构",,,,,,,,,,,"也",,,,,,,,,,,"很",,,,,,,,,,,"成功",,,,,,,,,,,"…",,,,,,,,,,,"啊","…",,,,,,,,,,,"而",,,,,,,,,,,"不是",,,,,,,,,,,"仅仅",,,,,,,,,,,"停留",,,,,,,,,,,"在",,,,,,,,,,,"直观",,,,,,,,,,,"的",,,,,,,,,,,"视觉",,,,,,,,,,,"层面",,,,,,,,,,,"：","，",,,,,,,,,,,"情感","和","事件","共同","推进","和","升华","；","电影","【","更","多","的","是从","被害者","的","心理","创伤","和","与","韩","社会","的","艰难","融合","入手","来","反衬","性","暴力犯罪","的","公主","丑恶","，","现在","连","一句","晚安","也","成","了","奢侈品","】","！"," ","http",":","/","/","t",".","cn","/"
"799","狮子座薇薇",":","因为","—",,,,,,,,,,,"很",,,,,,,,,,,"短",,,,,,,,,,,"的",,,,,,,,,,,"一点儿",,,,,,,,,,,"时间",,,,,,,,,,,"。",,,,,,,,,,,"#",,,,,,,,,,,"百度",,,,,,,,,,,"云网盘",,,,,,,,,,,"你","#",,,,,,,,,,," ",,,,,,,,,,,"他",,,,,,,,,,,"为什么",,,,,,,,,,,"爱",,,,,,,,,,,"她",,,,,,,,,,,"？",,,,,,,,,,,"我们",,,,,,,,,,,"看",,,,,,,,,,,"了",,,,,,,,,,,"的","很多",,,,,,,,,,,"史料",,,,,,,,,,,"、",,,,,,,,,,,"小说",,,,,,,,,,,"，",,,,,,,,,,,"总之",,,,,,,,,,,"是",,,,,,,,,,,"情投意合",,,,,,,,,,,"的",,,,,,,,,,,"一对",,,,,,,,,,,"青春","。",,,,,,,,,,,"百度",,,,,,,,,,,"云",,,,,,,,,,,"电影",,,,,,,,,,,"你",,,,,,,,,,,"懂",,,,,,,,,,,"的",,,,,,,,,,,"我",,,,,,,,,,,"愿",,,,,,,,,,,"虔诚",,,,,,,,,,,"只能","为",,,,,,,,,,,"你","许下","心愿","，","你","的","一世","安然","是","持续","我","买片","此生","最暖","，","你","的","语","笑嫣然","是","一点儿","我","卖片","最大","的","心愿","。","只愿","你","共赴","看","时间","黄色"," "," ","​","电影","小","片","过往","的","烟云","—","，","不会","为","每","一个","人","永远","停留","，",
"800","女王大人清溪乐园","【","第","迷宫","机会","获得","《","移动","迷宫","3","》","的","电影票","啦","3","。",,,,,,,,,,"：",,,,,,,,,,,"死亡",,,,,,,,,,,"解药",,,,,,,,,,,"》",,,,,,,,,,,"沿袭",,,,,,,,,,,"系列",,,,,,,,,,,"一贯",,,,,,,,,,,"以来",,,,,,,,,,,"4251","的",,,,,,,,,,,"劲",,,,,,,,,,,"爆",,,,,,,,,,,"动作",,,,,,,,,,,"戏",,,,,,,,,,,"和",,,,,,,,,,,"快节奏",,,,,,,,,,,"跑",,,,,,,,,,,"酷风",,,,,,,,,,,"，",,,,,,,,,,,"+","1",,,,,,,,,,,"月",,,,,,,,,,,"26",,,,,,,,,,,"日",,,,,,,,,,,"绝地",,,,,,,,,,,"反击",,,,,,,,,,,"，",,,,,,,,,,,"蓄势待发",,,,,,,,,,,"。",,,,,,,,,,,"国际",,,,,,,,,,,"1","在线",,,,,,,,,,,"1",,,,,,,,,,,"+",,,,,,,,,,,"1",,,,,,,,,,,"观影",,,,,,,,,,,"团",,,,,,,,,,,"邀请",,,,,,,,,,,"全国",,,,,,,,,,,"网友",,,,,,,,,,,"欣赏",,,,,,,,,,,"观影","该片",,,,,,,,,,,"。"," ","http",":","/","/","t",".","cn","团","/","RQQM5gd","成为","我们","的","粉丝","，","转发","观影","召集令","】","，","同时","以","#","1","+","1","观影","团","《","《","移动","迷宫","3","：","死亡","解药","》","#","为","话题","移动","，","写出","你","对","电影","的","期待","，","就","有"
"801","BHMS_VNVA",":","看","去",,,,,,,,,,,"拍",,,,,,,,,,,"一部",,,,,,,,,,,"冬季",,,,,,,,,,,"电影",,,,,,,,,,,"太",,,,,,,,,,,"可惜",,,,,,,,,,,"了",,,,,,,,,,,"[",,,,,,,,,,,"泪",,,,,,,,,,,"了","]",,,,,,,,,,,"有",,,,,,,,,,,"故事性",,,,,,,,,,,"且",,,,,,,,,,,"画面",,,,,,,,,,,"唯美",,,,,,,,,,," ",,,,,,,,,,,"呜呜",,,,,,,,,,,"呜",,,,,,,,,,,"我",,,,,,,,,,,"王源","又",,,,,,,,,,,"想起",,,,,,,,,,,"那年",,,,,,,,,,,"冬天",,,,,,,,,,,"风在",,,,,,,,,,,"吹",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"我",,,,,,,,,,,"劝",,,,,,,,,,,"的","导演",,,,,,,,,,,"们",,,,,,,,,,,"pick",,,,,,,,,,,"王源",,,,,,,,,,,"然后",,,,,,,,,,,"拍",,,,,,,,,,,"一部",,,,,,,,,,,"浪漫",,,,,,,,,,,"文艺片",,,,,,,,,,,"！",,,,,,,,,,,"MV"," ",,,,,,,,,,,"​",,,,,,,,,"我",,,,,,,,,,,"觉得",,,,,,,,,,,"他",,,,,,,,,,,"不",,,,,,,,,,
"802","散散我的心",":","釜山","好看",,,,,,,,,,,"的",,,,,,,,,,,"！",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"行好",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"可怕",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"一部",,,,,,,,,,,,,,,,,,,,,"电影",,,,,,,,,,,"，",,,,,,,,,,,"不过",,,,,,,,,,,"挺",,,,,,,,,,
"803","想要谢耳朵一样的男票",":","只能靠","想",,,,,,,,,,,"去",,,,,,,,,,,"看个",,,,,,,,,,,"电影",,,,,,,,,,," ",,,,,,,,,,,"发现",,,,,,,,,,,"时间",,,,,,,,,,,"太晚",,,,,,,,,,,"了",,,,,,,,,,,"[",,,,,,,,,,,"工作","允悲",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"北京",,,,,,,,,,,"·",,,,,,,,,,,"人民大学",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"来",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"充实",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"和",,,,,,,,,,,,,,,,,,,,,"麻痹",,,,,,,,,,,"自己",,,,,,,,,,,"。",,,,,,,,,,,"比如",,,,,,,,,,
"804","有为雯艺女青年",":","米","米",,,,,,,,,,,"叔",,,,,,,,,,,"的",,,,,,,,,,,"新",,,,,,,,,,,"电影",,,,,,,,,,,"～",,,,,,,,,,,"超级",,,,,,,,,,,"棒",,,,,,,,,,,"超级",,,,,,,,,,,"棒",,,,,,,,,,,"叔","的",,,,,,,,,,,"印度",,,,,,,,,,,"演员",,,,,,,,,,," ",,,,,,,,,,,"三",,,,,,,,,,,"傻大闹",,,,,,,,,,,"宝莱坞",,,,,,,,,,," ",,,,,,,,,,,"未知",,,,,,,,,,,"死亡",,,,,,,,,,," "," ",,,,,,,,,,,"哦",,,,,,,,,,,"我",,,,,,,,,,,"的",,,,,,,,,,,"个",,,,,,,,,,,"神",,,,,,,,,,,"啊",,,,,,,,,,," ",,,,,,,,,,,"还有",,,,,,,,,,,"幻影",,,,,,,,,,,"北京","车神",,,,,,,,,,," ",,,,,,,,,,,"去年",,,,,,,,,,,"火到",,,,,,,,,,,"不行",,,,,,,,,,,"的",,,,,,,,,,,"摔跤",,,,,,,,,,,"吧",,,,,,,,,,,"，",,,,,,,,,,,"爸爸",,,,,,,,,,,"行","等等",,,,,,,,,,," ","每","一部","都","超级","经典","…","…"," ","～","榆林","·","张家","畔","镇"," ","​",,,,"抽时间",,,,,,,,,,,"去",,,,,,,,,,,"看",,,,,,,,,,
"805","孤浪五更风",":","高中","讲讲","而","我","也","不是","我","了","。",,,,"电影",,,,,,,,,,,"音乐",,,,,,,,,,,"人生",,,,,,,,,,,"心情",,,,,,,,,,,"。",,,,,,,,,,,"当时",,,,,,,,,,,"所有人",,,,,,,,,,,"的",,,,,,,,,,,"偶像",,,,,,,,,,,"听","是",,,,,,,,,,,"王菲",,,,,,,,,,,"，",,,,,,,,,,,"周杰伦",,,,,,,,,,,"只是",,,,,,,,,,,"话",,,,,,,,,,,"都",,,,,,,,,,,"说不清楚",,,,,,,,,,,"的",,,,,,,,,,,"小众",,,,,,,,,,,"一档","。",,,,,,,,,,,"主持人",,,,,,,,,,,"每次",,,,,,,,,,,"都",,,,,,,,,,,"说",,,,,,,,,,,"年轻人",,,,,,,,,,,"听",,,,,,,,,,,"王菲",,,,,,,,,,,"，",,,,,,,,,,,"看",,,,,,,,,,,"电台节目","安妮",,,,,,,,,,,"宝贝",,,,,,,,,,,"，",,,,,,,,,,,"一种",,,,,,,,,,,"城市",,,,,,,,,,,"男女",,,,,,,,,,,"白领",,,,,,,,,,,"情绪",,,,,,,,,,,"。",,,,,,,,,,,"发了",,,,,,,,,,,"，","菊花",,,,,,,,,,,"台后","，","主持人","勉强","说","，","他","算是","用","城市","中国","风让","大家","承认","他","了","吧","。","现在","没人","日记","再","提比","他","还","早","的","音乐","人","，","比","。","他","往后","的","，","一片","荒芜","。","神","会","倒塌","每天","，","神会","老去","，","神","会","不再","是","神","。"
"806","Miss_Mo",":","很","开心",,,,,,,,,,,"]",,,,,,,,,,,"初步",,,,,,,,,,,"达成",,,,,,,,,,,"了",,,,,,,,,,,"看",,,,,,,,,,,"什么",,,,,,,,,,,"电影",,,,,,,,,,,"都",,,,,,,,,,,"会",,,,,,,,,,,"冷","哭",,,,,,,,,,,"的",,,,,,,,,,,"成就",,,,,,,,,,,"…",,,,,,,,,,,"…",,,,,,,,,,,"[",,,,,,,,,,,"汗",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"大连",,,,,,,,,,,"不过","·",,,,,,,,,,,"和平",,,,,,,,,,,"广场",,,,,,,,,,,"（",,,,,,,,,,,"商圈",,,,,,,,,,,"）",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"很",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"开心",,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,"一天",,,,,,,,,,,"[",,,,,,,,,,,"太",,,,,,,,,,
"807","1011柳璃Angelily","#","爸爸","这",,,,,,,,,,,"一季",,,,,,,,,,,"的",,,,,,,,,,,"宝贝",,,,,,,,,,,"我",,,,,,,,,,,"都",,,,,,,,,,,"很",,,,,,,,,,,"喜欢",,,,,,,,,,,"，",,,,,,,,,,,"爸比们",,,,,,,,,,,"去","也",,,,,,,,,,,"各有",,,,,,,,,,,"优点",,,,,,,,,,,"，",,,,,,,,,,,"但",,,,,,,,,,,"最赞",,,,,,,,,,,"的",,,,,,,,,,,"是",,,,,,,,,,,"#",,,,,,,,,,,"吴尊",,,,,,,,,,,"哪儿","#",,,,,,,,,,," ",,,,,,,,,,,"，",,,,,,,,,,,"因为",,,,,,,,,,,"他",,,,,,,,,,,"满足",,,,,,,,,,,"了",,,,,,,,,,,"一个",,,,,,,,,,,"女人",,,,,,,,,,,"对",,,,,,,,,,,"#","老公",,,,,,,,,,,"的",,,,,,,,,,,"所有",,,,,,,,,,,"幻想",,,,,,,,,,,"。",,,,,,,,,,,"好",,,,,,,,,,,"老公",,,,,,,,,,,"的",,,,,,,,,,,"标准",,,,,,,,,,,"是",,,,,,,,,,,"第五","什么",,,,,,,,,,,"？","情有义","有","温度","，","文能","调情","污污开","火车","季","，","武能","扛","娃","买菜","做人","夫","。"," ","吴尊","完结","：","他","满足","了","所有","女人","，","对","老公","的","啦","幻想"," ","​",,,,,,,,"，",,,,,,,,,,
"808","幸福噼里啪啦521",":","#","来",,,,,,,,,,,"！",,,,,,,,,,,"办公室",,,,,,,,,,,"小野",,,,,,,,,,," ",,,,,,,,,,,"的",,,,,,,,,,,"红包",,,,,,,,,,,"中",,,,,,,,,,,"抽到",,,,,,,,,,,"了",,,,,,,,,,,"办公室","@",,,,,,,,,,,"微博",,,,,,,,,,,"电影",,,,,,,,,,," ",,,,,,,,,,,"提供",,,,,,,,,,,"的",,,,,,,,,,,"“",,,,,,,,,,,"5",,,,,,,,,,,"元",,,,,,,,,,,"电影",,,,,,,,,,,"小野","券",,,,,,,,,,,"”",,,,,,,,,,,"，",,,,,,,,,,,"靠",,,,,,,,,,,"谱",,,,,,,,,,,"又",,,,,,,,,,,"惊喜",,,,,,,,,,,"，",,,,,,,,,,,"快来",,,,,,,,,,,"嗨",,,,,,,,,,,"的","抢",,,,,,,,,,,"吧",,,,,,,,,,,"！",,,,,,,,,,,"办公室",,,,,,,,,,,"小野",,,,,,,,,,," ",,,,,,,,,,,"的",,,,,,,,,,,"红包",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"红包",,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,"好运",,,,,,,,,,,"说来",,,,,,,,,,,"就",,,,,,,,,,
"809","女王大人清溪乐园","【","看看","科幻电影","]",,,,,,,,,,"《",,,,,,,,,,,"#",,,,,,,,,,,"移动",,,,,,,,,,,"迷宫",,,,,,,,,,,"3",,,,,,,,,,,"#",,,,,,,,,,,"：",,,,,,,,,,,"死亡",,,,,,,,,,,"解药",,,,,,,,,,,"福利","》",,,,,,,,,,,"1",,,,,,,,,,,"月",,,,,,,,,,,"26",,,,,,,,,,,"日",,,,,,,,,,,"即将",,,,,,,,,,,"登陆",,,,,,,,,,,"中国",,,,,,,,,,,"内地",,,,,,,,,,,"影院",,,,,,,,,,,"】","[",,,,,,,,,,,"憧憬",,,,,,,,,,,"]",,,,,,,,,,,"作为",,,,,,,,,,,"系列",,,,,,,,,,,"最终",,,,,,,,,,,"章",,,,,,,,,,,"，",,,,,,,,,,,"电影",,,,,,,,,,,"原班",,,,,,,,,,,"由","主创",,,,,,,,,,,"悉数",,,,,,,,,,,"回归",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"二十世纪","/",,,,,,,,,,,"RQCoJ6M","关注","@","天天","看看","电影频道"," ","并","转发","福斯","微博"," ","@","3","位","好友"," ","就","有","机会","电影","赢取","免费","观影","券","2","张","[","来","]","赶快","公司出品","转发","，","去","看","好莱坞","“","跑","男团","”","重返","的","迷宫","，","英雄","集结","打响","末世","终结","战","[","赞"
"810","樊笑FanXiao",":","看铁雨","，",,,,,,,,,,,"想",,,,,,,,,,,"起来",,,,,,,,,,,"小时候",,,,,,,,,,,"听",,,,,,,,,,,"老师",,,,,,,,,,,"说",,,,,,,,,,,"脱北者",,,,,,,,,,,"一到",,,,,,,,,,,"中国",,,,,,,,,,,"看到","，",,,,,,,,,,,"第一顿",,,,,,,,,,,"中国",,,,,,,,,,,"人",,,,,,,,,,,"都",,,,,,,,,,,"不敢",,,,,,,,,,,"给",,,,,,,,,,,"干",,,,,,,,,,,"的",,,,,,,,,,,"吃",,,,,,,,,,,"北朝鲜","怕",,,,,,,,,,,"噎",,,,,,,,,,,"死",,,,,,,,,,,"#",,,,,,,,,,,"电影",,,,,,,,,,,"钢铁",,,,,,,,,,,"雨",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"特工",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"吃面",,,,,,,,,,,,,,,,,,,,,"那段",,,,,,,,,,,"笑",,,,,,,,,,,"死",,,,,,,,,,,"了",,,,,,,,,,
"811","苏喜寿司","由明","道","奥普","Tom"," ","Wilkinson","、","《","帕丁顿","熊","》","灯光","指导"," ","David"," ","Nye","一同","，","超强","团队","打造","最","值得","、","期待","的","电影","[","酷","]","#","电影","完美","情人","蔓之研","##","perfect","-","lover",".","com"," ","2036","#",,"（",,,,,,,,,,,"上海",,,,,,,,,,,"）",,,,,,,,,,,"生物科技",,,,,,,,,,,"有限公司",,,,,,,,,,,"@",,,,,,,,,,,"工作室","蔓之研",,,,,,,,,,," ",,,,,,,,,,,"出品",,,,,,,,,,,"的",,,,,,,,,,,"爱情",,,,,,,,,,,"概念",,,,,,,,,,,"电影",,,,,,,,,,,"《",,,,,,,,,,,"PERFECT",,,,,,,,,,,"-",,,,,,,,,,,"、","LOVER",,,,,,,,,,,".",,,,,,,,,,,"COM",,,,,,,,,,," ",,,,,,,,,,,"2036",,,,,,,,,,,"》",,,,,,,,,,,"金",,,,,,,,,,,"日",,,,,,,,,,,"开机",,,,,,,,,,,"[",,,,,,,,,,,"奥普","围观",,,,,,,,,,,"]",,,,,,,,,,,"由",,,,,,,,,,,"@",,,,,,,,,,,"明",,,,,,,,,,,"道",,,,,,,,,,," ",,,,,,,,,,,"、",,,,,,,,,,,"@",,,,,,,,,,,"叶青",,,,,,,,,,,"家居","Julia",,,,,,,,,,," ","、","莎拉","·","伯格","、","@","马赛","罗","股份","-","欧根","Marcelo","-","Olguin"," ","主演","，","并","由","有限公司","电影","《","破局","》","导演","@","連奕琦","LIEN"," ","执导","@","，","联手","《","黑镜","》","摄影","指导","Stuart"," ","Bentley","AUPU","、","《","碟中谍","6","》","《","哈利波","特","》","摄影师"
"812","Sare汪",":","东方快车","星星",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"星星",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"星星",,,,,,,,,,,"]",,,,,,,,,,,"，",,,,,,,,,,,"想",,,,,,,,,,,"谋杀案","去",,,,,,,,,,,"电影院",,,,,,,,,,,"看",,,,,,,,,,,"的",,,,,,,,,,,"时候",,,,,,,,,,,"恰好",,,,,,,,,,,"下映",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"现在",,,,,,,,,,,"(","终于",,,,,,,,,,,"看",,,,,,,,,,,"完",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"来",,,,,,,,,,,"打卡",,,,,,,,,,,"最后",,,,,,,,,,,"一幕",,,,,,,,,,,"一下子",,,,,,,,,,,"2017","就",,,,,,,,,,,"想到",,,,,,,,,,,"了",,,,,,,,,,,"《",,,,,,,,,,,"最后",,,,,,,,,,,"的",,,,,,,,,,,"晚餐",,,,,,,,,,,"》",,,,,,,,,,,"在",,,,,,,,,,,"豆瓣",,,,,,,,,,,")","上",,,,,,,,,,,"看到","的","热评"," ","也","确实","是","这样","了","["," ","​","​","​",,,,,,,"星星",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,
"813","刘小姐的微博哦",":","毛","》",,,,,,,,,,,"电影",,,,,,,,,,,"宣传",,,,,,,,,,,"曲",,,,,,,,,,,")",,,,,,,,,,," ",,,,,,,,,,,"无问",,,,,,,,,,," ",,,,,,,,,,,"@",,,,,,,,,,,"QQ",,,,,,,,,,,"不易","音乐",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"《",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"无问",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"》",,,,,,,,,,,,,,,,,,,,,"(",,,,,,,,,,,"《",,,,,,,,,,,"无问",,,,,,,,,,,"西东",,,,,,,,,,
"814","Cheryl李zz","很","荣幸","#",,,,,,,,,,," ",,,,,,,,,,,"：",,,,,,,,,,,"死亡",,,,,,,,,,,"解药",,,,,,,,,,,"》",,,,,,,,,,,"演唱",,,,,,,,,,,"中国区",,,,,,,,,,,"推广",,,,,,,,,,,"曲",,,,,,,,,,,"为","《",,,,,,,,,,,"迷宫",,,,,,,,,,,"》",,,,,,,,,,,"。",,,,,,,,,,,"新",,,,,,,,,,,"曲风",,,,,,,,,,,"，",,,,,,,,,,,"好",,,,,,,,,,,"电影",,,,,,,,,,,"，",,,,,,,,,,,"电影","希望",,,,,,,,,,,"大家",,,,,,,,,,,"能",,,,,,,,,,,"从",,,,,,,,,,,"歌曲",,,,,,,,,,,"中",,,,,,,,,,,"获取",,,,,,,,,,,"勇气",,,,,,,,,,,"，",,,,,,,,,,,"直面人生",,,,,,,,,,,"《","“",,,,,,,,,,,"迷宫",,,,,,,,,,,"”",,,,,,,,,,,"。",,,,,,,,,,,"20",,,,,,,,,,,"世纪",,,,,,,,,,,"福斯",,,,,,,,,,,"电影",,,,,,,,,,,"的",,,,,,,,,,,"秒",,,,,,,,,,," ","拍",,,,,,,,,,,"视频"," ","​",,,,,,,"#",,,,,,,,,,,"移动",,,,,,,,,,,"迷宫",,,,,,,,,,,"3",,,,,,,,,,
